400	8.52	0.93
410	24.18	1.23
420	11.38	1.08
430	22.92	1.42
440	13.86	1.08
450	13.91	1.17
460	19.94	1.51
470	32.02	1.71
480	14.99	1.26
490	18.21	1.33
500	15.48	1.54
510	25.44	2.01
520	20.86	1.82
530	49.73	2.32
540	21.72	1.88
550	27.12	2.01
560	24.83	1.94
570	37.01	2.66
580	45.84	2.59
590	74.04	3.19
600	30.41	2.59
610	82.51	3.50
620	58.43	3.11
630	36.62	2.99
640	64.89	2.78
650	45.84	3.38
660	48.64	3.68
